Date,Open,High,Low,Close,Adj Close,Volume,price1,pricediff,return,direction,ma10,ma50,stock,profit,wealth,logprice1,logclose,logreturn
2006-10-17,10.72,10.752857,10.577143,10.612857,7.184444,120231300,10.647142,0.034285000000000565,0.003230515590665225,1,10.658143,,0,0.0,0.0,2.3652914993337912,2.3620661906476395,0.0032253086861517843
2006-10-18,10.678572,10.767143,10.558572,10.647142,7.207653,283476900,11.284286,0.6371439999999993,0.05984178665035173,1,10.645999999999999,,0,0.0,0.0,2.4234111384406747,2.3652914993337912,0.05811963910688345
2006-10-19,11.322857,11.421429,11.165714,11.284286,7.638971000000001,378244300,11.421429,0.13714300000000001,0.012153449496051414,1,10.705428600000001,,0,0.0,0.0,2.4354913277481014,2.4234111384406747,0.012080189307426714
2006-10-20,11.281428,11.427143,11.238571,11.421429,7.731811,159853400,11.637143,0.21571400000000018,0.018886778528326025,1,10.787285700000002,,0,0.0,0.0,2.454201965440917,2.4354913277481014,0.018710637692815446
2006-10-23,11.427143,11.7,11.392858,11.637143,7.877841,208126800,11.578571,-0.058571999999999846,-0.0050331941439578295,-1,10.8848572,,0,0.0,0.0,2.4491560621121824,2.454201965440917,-0.005045903328734447
2006-10-24,11.601429,11.668571,11.457143,11.578571,7.838189999999999,115803100,11.668571,0.08999999999999986,0.007772979929906709,1,10.9882857,,0,0.0,0.0,2.456898988072399,2.4491560621121824,0.007742925960216418
2006-10-25,11.621428,11.714286,11.572857,11.668571,7.899116,121303700,11.741428,0.07285700000000084,0.006243866536870782,1,11.108999899999999,,0,0.0,0.0,2.463123442437373,2.456898988072399,0.006224454364974097
2006-10-26,11.7,11.8,11.59,11.741428,7.948436,108189200,11.487143,-0.2542850000000012,-0.021657076123960492,-1,11.2079998,,0,0.0,0.0,2.4412284099410084,2.463123442437373,-0.021895032496364486
2006-10-27,11.678572,11.778571,11.43,11.487143,7.776296,148741600,11.488571,0.001428000000000651,0.00012431289485998834,1,11.2849998,,0,0.0,0.0,2.441352715109661,2.4412284099410084,0.00012430516865258312
2006-10-30,11.427143,11.557143,11.357142,11.488571,7.777264,124979400,11.582857,0.09428600000000031,0.008206938878647336,1,11.3567141,,0,0.0,0.0,2.449526160194988,2.441352715109661,0.008173445085327025
2006-10-31,11.635715,11.668571,11.461429,11.582857,7.841091,125368600,11.308572,-0.2742850000000008,-0.023680254362114697,-1,11.453714100000001,,0,0.0,0.0,2.4255610222096213,2.449526160194988,-0.023965137985366702
2006-11-01,11.585714,11.625714,11.194285,11.308572,7.655413,152798100,11.282857,-0.025714999999999932,-0.0022739387431056665,-1,11.5198571,,0,0.0,0.0,2.4232844941417566,2.4255610222096213,-0.0022765280678647137
2006-11-02,11.274285,11.331429,11.214286,11.282857,7.638004,116370800,11.184286,-0.09857099999999974,-0.008736351085545066,-1,11.5197142,,0,0.0,0.0,2.414509757410556,2.4232844941417566,-0.008774736731200772
2006-11-03,11.337143,11.361428,11.112857,11.184286,7.571275,107972200,11.387143,0.20285699999999984,0.018137679955609134,1,11.4959999,,0,0.0,0.0,2.4324849119299956,2.414509757410556,0.017975154519439762
2006-11-06,11.278571,11.437143,11.204286,11.387143,7.708601,108644200,11.501429,0.11428599999999989,0.010036406849373885,1,11.470999899999999,,0,0.0,0.0,2.442471288519027,2.4324849119299956,0.009986376589031565
2006-11-07,11.492857,11.571428,11.447143,11.501429,7.785964999999999,131483100,11.778571,0.27714199999999956,0.024096310119377302,1,11.4632857,,0,0.0,0.0,2.4662818635646055,2.442471288519027,0.023810575045578375
2006-11-08,11.431429,11.812857,11.412857,11.778571,7.973580999999999,172729200,11.905714,0.12714300000000023,0.01079443338245363,1,11.4742857,,0,0.0,0.0,2.477018452940914,2.4662818635646055,0.010736589376308281
2006-11-09,11.842857,12.098572,11.731428,11.905714,8.059652,230763400,11.874286,-0.03142800000000001,-0.0026397408840830557,-1,11.4907143,,0,0.0,0.0,2.474375221797256,2.477018452940914,-0.0026432311436579425
2006-11-10,11.935715,11.942857,11.785714,11.874286,8.038377,93466100,12.05,0.17571400000000104,0.01479785816174556,1,11.5294286,,0,0.0,0.0,2.489064659936664,2.474375221797256,0.01468943813940804
2006-11-13,11.888572,12.064285,11.805715,12.05,8.157328,112668500,12.142858,0.09285799999999966,0.007706058091286279,1,11.585571499999999,,0,0.0,0.0,2.496741178023236,2.489064659936664,0.007676518086571882
2006-11-14,12.114285,12.142858,11.985714,12.142858,8.220186,147238700,12.007143,-0.13571500000000114,-0.011176528622833368,-1,11.6415716,,0,0.0,0.0,2.4855017226969913,2.496741178023236,-0.011239455326244485
2006-11-15,12.15,12.271428,12.0,12.007143,8.128314,163830800,12.23,0.2228570000000012,0.0185603686072533,1,11.7114287,,0,0.0,0.0,2.503891949699081,2.4855017226969913,0.0183902270020897
2006-11-16,12.124286,12.328571,12.088572,12.23,8.279178,173485200,12.264286,0.03428599999999982,0.0028034341782501894,1,11.806143,,0,0.0,0.0,2.506691461584618,2.503891949699081,0.002799511885537065
2006-11-17,12.162857,12.277143,12.142858,12.264286,8.302388,116606000,12.352858,0.0885719999999992,0.007221945085103137,1,11.914143,,0,0.0,0.0,2.51388745330525,2.506691461584618,0.007195991720632122
2006-11-20,12.2,12.428572,12.171429,12.352858,8.362347,142698500,12.657143,0.30428500000000014,0.02463276109868665,1,12.0107145,,0,0.0,0.0,2.5382217198424035,2.51388745330525,0.024334266537153315
2006-11-21,12.488571,12.657143,12.444285,12.657143,8.568336,155666700,12.901428,0.24428499999999964,0.01930016908239084,1,12.126285900000001,,0,0.0,0.0,2.5573380029155097,2.5382217198424035,0.0191162830731062
2006-11-22,12.712857,12.964286,12.55,12.901428,8.733706,167985300,13.09,0.18857200000000063,0.014616366498344264,1,12.2385716,,0,0.0,0.0,2.5718485799218085,2.5573380029155097,0.014510577006298764
2006-11-24,12.79,13.297143,12.785714,13.09,8.861363,129669400,12.791429,-0.29857099999999903,-0.022809090909090834,-1,12.3570002,,0,0.0,0.0,2.5487753372620845,2.5718485799218085,-0.02307324265972399
2006-11-27,13.215714000000002,13.308572,12.785714,12.791429,8.659241999999999,268709000,13.115714,0.3242849999999997,0.02535174138870643,1,12.4487145,,0,0.0,0.0,2.5738110533161755,2.5487753372620845,0.02503571605409105
2006-11-28,12.908571,13.138572,12.844286,13.115714,8.878767999999999,259043400,13.114285,-0.0014289999999999026,-0.00010895327543738011,-1,12.5552859,,0,0.0,0.0,2.573702094104899,2.5738110533161755,-0.00010895921127662689
2006-11-29,13.285714000000002,13.307143,12.892858,13.114285,8.877801,289270800,13.094286,-0.019999000000000322,-0.0015249782965674698,-1,12.6524286,,0,0.0,0.0,2.5721759518454332,2.573702094104899,-0.0015261422594656793
2006-11-30,13.172857,13.24,13.008572,13.094286,8.864264,217621600,13.045714,-0.04857200000000006,-0.0037094042393758667,-1,12.7611429,,0,0.0,0.0,2.568459650705274,2.5721759518454332,-0.003716301140159306
2006-12-01,13.114285,13.19,12.871428,13.045714,8.831379,198769900,13.017143,-0.028570999999999458,-0.0021900679410877364,-1,12.8427143,,0,0.0,0.0,2.5662671810581523,2.568459650705274,-0.0021924696471216087
2006-12-04,13.125714000000002,13.15,12.928572,13.017143,8.81204,177384200,13.038571,0.02142799999999845,0.001646136944181872,1,12.918000000000001,,0,0.0,0.0,2.567911964603964,2.5662671810581523,0.0016447835458115456
2006-12-05,13.092857,13.19,12.981428,13.038571,8.826547,165709600,12.832857,-0.20571399999999862,-0.01577734247104216,-1,12.9865713,,0,0.0,0.0,2.5520088350536634,2.567911964603964,-0.015903129550300488
2006-12-06,12.948571,13.055715,12.81,12.832857,8.687283,159546100,12.434286,-0.39857100000000045,-0.03105863331914323,-1,13.0041427,,0,0.0,0.0,2.52045765703026,2.5520088350536634,-0.03155117802340346
2006-12-07,12.861428,12.928572,12.414286,12.434286,8.417472,251206900,12.608571,0.17428499999999936,0.014016486350724068,1,12.9574285,,0,0.0,0.0,2.534376820795605,2.52045765703026,0.013919163765344855
2006-12-08,12.461429,12.77,12.428572,12.608571,8.535453,196069300,12.678572,0.07000100000000131,0.005551858335096128,1,12.909285599999999,,0,0.0,0.0,2.5399133243706333,2.534376820795605,0.005536503575028551
2006-12-11,12.7,12.757143,12.578571,12.678572,8.582844999999999,124945100,12.305715,-0.37285700000000155,-0.029408438111169107,-1,12.897999899999999,11.761714300000001,1,-0.37285700000000155,-0.37285700000000155,2.5100637886156925,2.5399133243706333,-0.02984953575494087
2006-12-12,12.658571,12.691428,12.218572,12.305715,8.330432,256655000,12.721429,0.41571400000000125,0.03378218981993336,1,12.817000000000002,11.7939429,1,0.41571400000000125,0.0428569999999997,2.543287894369296,2.5100637886156925,0.03322410575360335
2006-12-13,12.564285,12.724286,12.45,12.721429,8.611856,214263000,12.65,-0.07142900000000019,-0.00561485663285156,-1,12.777714399999999,11.836714339999999,1,-0.07142900000000019,-0.028572000000000486,2.5376572151735295,2.543287894369296,-0.005630679195766319
2006-12-14,12.721429,12.857142,12.608571,12.65,8.563499,208082700,12.531428,-0.11857200000000034,-0.009373280632411093,-1,12.7332858,11.874342900000002,1,-0.11857200000000034,-0.14714400000000083,2.528239728894738,2.5376572151735295,-0.009417486278791465
2006-12-15,12.717143,12.745714,12.475715,12.531428,8.483233,184984800,12.21,-0.32142799999999916,-0.025649750371625576,-1,12.6818572,11.91117146,1,-0.32142799999999916,-0.468572,2.502255288122613,2.528239728894738,-0.025984440772124806
2006-12-18,12.518572,12.571428,12.084286,12.21,8.265641,180394200,12.33,0.11999999999999922,0.009828009828009764,1,12.601142900000001,11.943314299999999,1,0.11999999999999922,-0.34857200000000077,2.512035317176253,2.502255288122613,0.009780029053639616
2006-12-19,12.104285,12.382857,11.945714,12.33,8.346874,227851400,12.108571,-0.22142900000000054,-0.017958556366585606,-1,12.5302858,11.97668574,1,-0.22142900000000054,-0.5700010000000013,2.4939135489507307,2.512035317176253,-0.01812176822552214
2006-12-20,12.352858,12.381429,12.105714,12.108571,8.196978,141922900,11.842857,-0.2657139999999991,-0.021944290536017763,-1,12.4578572,12.007971439999999,1,-0.2657139999999991,-0.8357150000000004,2.47172490102321,2.4939135489507307,-0.022188647927520844
2006-12-21,12.1,12.211429,11.742857,11.842857,8.017097999999999,225899800,11.742857,-0.09999999999999964,-0.008443908425137587,-1,12.3987143,12.035599999999999,1,-0.09999999999999964,-0.9357150000000001,2.4632451408413707,2.47172490102321,-0.008479760181839158
2006-12-22,11.922857,12.005714,11.657143,11.742857,7.949403999999999,153325900,11.644286,-0.09857100000000152,-0.00839412418970967,-1,12.312142900000001,12.055428560000001,1,-0.09857100000000152,-1.0342860000000016,2.454815587587919,2.4632451408413707,-0.008429553253451516
2006-12-26,11.735714,11.795714,11.555715,11.644286,7.882675,122672200,11.645715,0.0014289999999999026,0.0001227211354994117,1,12.2087143,12.07397142,1,0.0014289999999999026,-1.0328570000000017,2.454938301193796,2.454815587587919,0.0001227136058767897
2006-12-27,11.164286,11.714286,10.967143,11.645715,7.883644,483938700,11.552857,-0.09285799999999966,-0.007973576547253619,-1,12.1427143,12.09145716,1,-0.09285799999999966,-1.1257150000000014,2.4469327656868924,2.454938301193796,-0.008005535506903527
2006-12-28,11.46,11.607142,11.378572,11.552857,7.820785000000001,279969200,12.12,0.5671429999999997,0.04909114689119754,1,12.0258571,12.110257160000002,0,0.0,-1.1257150000000014,2.4948569806411682,2.4469327656868924,0.04792421495427579
2006-12-29,11.992857,12.2,11.908571,12.12,8.204715,269107300,11.971429,-0.14857099999999868,-0.012258333333333225,-1,11.9728571,12.139714320000001,0,0.0,-1.1257150000000014,2.482522894232246,2.4948569806411682,-0.012334086408922307
2007-01-03,12.327143,12.368571,11.7,11.971429,8.104137,309579900,12.237143,0.2657139999999991,0.022195679396335984,1,11.916857199999999,12.15345718,0,0.0,-1.1257150000000014,2.5044758348059717,2.482522894232246,0.021952940573725765
2007-01-04,12.007143,12.278571,11.974286,12.237143,8.284013999999999,211815100,12.15,-0.0871429999999993,-0.007121188336199006,-1,11.9195715,12.169771460000002,0,0.0,-1.1257150000000014,2.4973291697865574,2.5044758348059717,-0.0071466650194143
2007-01-05,12.252857,12.314285,12.057143,12.15,8.225021,208685400,12.21,0.0600000000000005,0.004938271604938312,1,11.9015715,12.1800286,0,0.0,-1.1257150000000014,2.502255288122613,2.4973291697865574,0.004926118336055829
2007-01-08,12.28,12.361428,12.182858,12.21,8.265641,199276700,13.224286,1.0142859999999985,0.08307010647010633,1,11.911714400000001,12.192657180000001,0,0.0,-1.1257150000000014,2.582054987629078,2.502255288122613,0.0797996995064647
2007-01-09,12.35,13.282857,12.164286,13.224286,8.952269,837324600,13.857142,0.6328560000000003,0.04785558933011584,1,12.0498573,12.22377148,0,0.0,-1.1257150000000014,2.6288007675923977,2.582054987629078,0.046745779963319745
2007-01-10,13.535714000000002,13.971429,13.35,13.857142,9.380682,738220000,13.685715,-0.17142699999999955,-0.012371021383774487,-1,12.2612858,12.266085760000001,0,0.0,-1.1257150000000014,2.616352588113567,2.6288007675923977,-0.012448179478830479
2007-01-11,13.705714000000002,13.825714,13.585714,13.685715,9.264634,360063200,13.517143,-0.16857199999999928,-0.012317368876963993,-1,12.4654287,12.3100572,1,-0.16857199999999928,-1.2942870000000006,2.6039587317162787,2.616352588113567,-0.012393856397288516
2007-01-12,13.512857,13.58,13.318571,13.517143,9.150518,328172600,13.871428,0.3542849999999991,0.02621005045222937,1,12.6525715,12.35062864,1,0.3542849999999991,-0.9400020000000016,2.6298311850473204,2.6039587317162787,0.02587245333104171
2007-01-16,13.668571,13.892858,13.635715,13.871428,9.390353,311019100,13.564285,-0.30714299999999994,-0.022142132735000316,-1,12.884428600000001,12.396400060000001,1,-0.30714299999999994,-1.2471450000000015,2.607440235543686,2.6298311850473204,-0.022390949503634516
2007-01-17,13.937143,13.942857,13.545714000000002,13.564285,9.182431,411565000,12.724286,-0.8399990000000006,-0.0619272597118094,-1,13.0288571,12.44151432,1,-0.8399990000000006,-2.087144000000002,2.543512450842714,2.607440235543686,-0.06392778470097182
2007-01-18,13.157143,13.158570999999998,12.721429,12.724286,8.61379,591151400,12.642858,-0.08142799999999895,-0.0063994160458196985,-1,13.1041428,12.4703429,1,-0.08142799999999895,-2.168572000000001,2.5370924707551783,2.543512450842714,-0.006419980087535748
2007-01-19,12.661428,12.807143,12.588572,12.642858,8.558665,341118400,12.398571,-0.24428699999999992,-0.019322134283245126,-1,13.144714299999999,12.499514340000001,1,-0.24428699999999992,-2.412859000000001,2.5175812240346453,2.5370924707551783,-0.01951124672053295
2007-01-22,12.734285,12.737143,12.235714,12.398571,8.393293,363506500,12.242857,-0.15571399999999969,-0.012559027971852536,-1,13.1695714,12.519742899999999,1,-0.15571399999999969,-2.5685730000000007,2.504942664879809,2.5175812240346453,-0.012638559154836138
2007-01-23,12.247143,12.501429,12.215714,12.242857,8.287881,301856100,12.385715,0.1428579999999986,0.011668681583065015,1,13.172857099999998,12.53457146,1,0.1428579999999986,-2.425715000000002,2.516543792401308,2.504942664879809,0.011601127521498888
2007-01-24,12.382857,12.45,12.297143,12.385715,8.38459,231953400,12.321428,-0.0642870000000002,-0.005190414925581624,-1,13.089000000000002,12.546714340000001,1,-0.0642870000000002,-2.4900020000000023,2.511339860479343,2.516543792401308,-0.005203931921965221
2007-01-25,12.444285,12.642858,12.29,12.321428,8.341072,226493400,12.197143,-0.12428499999999865,-0.010086899018522744,-1,12.9354286,12.55502862,1,-0.12428499999999865,-2.614287000000001,2.5012017439868477,2.511339860479343,-0.010138116492495186
2007-01-26,12.444285,12.481428,12.141429,12.197143,8.256936,246718500,12.277143,0.08000000000000007,0.006558913017581254,1,12.7865714,12.56148576,1,0.08000000000000007,-2.534287000000001,2.507739240927561,2.5012017439868477,0.006537496940713261
2007-01-29,12.328571,12.378572,12.218572,12.277143,8.311093,225416100,12.221429,-0.05571400000000004,-0.004538026477332718,-1,12.662571400000001,12.566028619999999,1,-0.05571400000000004,-2.590001000000001,2.503190886350101,2.507739240927561,-0.0045483545774600564
2007-01-30,12.347143,12.355714,12.178572,12.221429,8.273375999999999,144492600,12.247143,0.025713999999998904,0.0021040092774747454,1,12.497571500000001,12.56760004,0,0.0,-2.590001000000001,2.5052926852998794,2.503190886350101,0.002101798949778466
2007-01-31,12.122857000000002,12.285714,12.05,12.247143,8.290782,214017300,12.105714,-0.1414289999999987,-0.011547917747020566,-1,12.365857299999998,12.57240004,0,0.0,-2.590001000000001,2.4936775725414946,2.5052926852998794,-0.011615112758384782
2007-02-01,12.318571,12.324286,12.105714,12.105714,8.195041,166085500,12.107142,0.0014279999999988746,0.00011796082411982264,1,12.3040001,12.56991432,0,0.0,-2.590001000000001,2.4937955264087837,2.4936775725414946,0.00011795386728907786
2007-02-02,12.017143,12.178572,11.957143,12.107142,8.196008,155382500,11.991428,-0.11571399999999876,-0.009557499201710756,-1,12.2504285,12.56677144,0,0.0,-2.590001000000001,2.484192061197045,2.4937955264087837,-0.009603465211738715
2007-02-05,12.042857,12.175714,11.991428,11.991428,8.117678,144713100,12.021428,0.02999999999999936,0.00250178710992547,1,12.2097142,12.55954284,0,0.0,-2.590001000000001,2.4866907240473353,2.484192061197045,0.002498662850290323
2007-02-06,12.064285,12.067142,11.837143,12.021428,8.137983,216098400,12.307143,0.2857149999999997,0.02376714313806976,1,12.1875713,12.546828540000002,0,0.0,-2.590001000000001,2.5101798255262864,2.4866907240473353,0.023489101478951113
2007-02-07,12.068571,12.34,11.935715,12.307143,8.331404,266706300,12.311429,0.004286000000000456,0.00034825304296866105,1,12.179714100000002,12.534942840000001,0,0.0,-2.590001000000001,2.510528017943239,2.5101798255262864,0.00034819241695283054
2007-02-08,12.204286,12.358571,12.201428,12.311429,8.334303,169757700,11.895715,-0.41571400000000125,-0.03376651077628773,-1,12.1787142,12.51937142,0,0.0,-2.590001000000001,2.4761782512380472,2.510528017943239,-0.034349766705191964
2007-02-09,12.268572,12.314285,11.887143,11.895715,8.052883,215135200,12.125714,0.22999900000000117,0.019334609142872133,1,12.1485714,12.50145714,0,0.0,-2.590001000000001,2.4953283216877375,2.4761782512380472,0.019150070449690304
2007-02-12,12.061429,12.168571,11.947143,12.125714,8.20858,181017900,12.1,-0.02571400000000068,-0.002120617392097544,-1,12.133428499999999,12.48165714,0,0.0,-2.590001000000001,2.4932054526026954,2.4953283216877375,-0.0021228690850421117
2007-02-13,12.165714,12.184286,12.042857,12.1,8.191175,145246500,12.185715,0.08571500000000043,0.007083884297520697,1,12.1212856,12.461371439999999,0,0.0,-2.590001000000001,2.5002643640589657,2.4932054526026954,0.007058911456270245
2007-02-14,12.09,12.234285,12.081429,12.185715,8.249202,126995400,12.172857,-0.012857999999999592,-0.0010551699264261139,-1,12.115142800000001,12.443200019999999,0,0.0,-2.590001000000001,2.4992086370488393,2.5002643640589657,-0.0010557270101263505
2007-02-15,12.205714,12.231428,12.111428,12.172857,8.240495,90915300,12.118571,-0.05428600000000117,-0.004459593996709332,-1,12.1218571,12.42574288,0,0.0,-2.590001000000001,2.494739069399482,2.4992086370488393,-0.004469567649357131
2007-02-16,12.178572,12.201428,12.094286,12.118571,8.203746,99967000,12.271428,0.1528570000000009,0.01261345087634515,1,12.123000000000001,12.407771440000001,0,0.0,-2.590001000000001,2.5072736333691212,2.494739069399482,0.012534563969639034
2007-02-20,12.092857,12.308572,12.022857,12.271428,8.307225,154425600,12.742857,0.47142900000000054,0.03841680039193487,1,12.151,12.39242858,0,0.0,-2.590001000000001,2.544970879319888,2.5072736333691212,0.037697245950766956
2007-02-21,12.282857,12.784286,12.28,12.742857,8.62636,288828400,12.787143,0.0442859999999996,0.003475358783356009,1,12.223142900000001,12.39062858,0,0.0,-2.590001000000001,2.5484402129994703,2.544970879319888,0.0034693336795821317
2007-02-22,12.971429,12.972857,12.647142,12.787143,8.656339,209556200,12.724286,-0.06285700000000105,-0.0049156406556179946,-1,12.2711429,12.39768572,0,0.0,-2.590001000000001,2.543512450842714,2.5484402129994703,-0.004927762156756277
2007-02-23,12.737143,12.905714,12.692857,12.724286,8.61379,129473400,12.644286,-0.08000000000000007,-0.006287189709505121,-1,12.3124286,12.40000002,0,0.0,-2.590001000000001,2.537205413521789,2.543512450842714,-0.00630703732092508
2007-02-26,12.834286,12.857142,12.515715,12.644286,8.559633999999999,153962200,11.99,-0.654285999999999,-0.05174558689988498,-1,12.3872857,12.399314299999999,0,0.0,-2.590001000000001,2.4840729690394228,2.537205413521789,-0.0531324444823662
2007-02-27,12.328571,12.44,11.915714,11.99,8.116710000000001,286453300,12.087143,0.09714299999999909,0.008102001668056639,1,12.3737143,12.392999999999999,0,0.0,-2.590001000000001,2.49214232570003,2.4840729690394228,0.008069356660607152
2007-02-28,11.857142,12.228572,11.857142,12.087143,8.18247,229868800,12.437143,0.3500000000000014,0.028956387791556817,1,12.3724286,12.38031428,0,0.0,-2.590001000000001,2.5206873985551694,2.49214232570003,0.02854507285513952
2007-03-01,12.004286,12.615714,11.964286,12.437143,8.419407000000001,353882200,12.201428,-0.23571500000000079,-0.018952503802521267,-1,12.3975714,12.376057139999999,1,-0.23571500000000079,-2.8257160000000017,2.501552994069818,2.5206873985551694,-0.01913440448535164
2007-03-02,12.395715,12.505714,12.172857,12.201428,8.259837,215000100,12.331429,0.13000100000000003,0.01065457256314589,1,12.4004285,12.36945714,1,0.13000100000000003,-2.6957150000000016,2.5121512066489675,2.501552994069818,0.010598212579149724
2007-03-05,12.27,12.664286,12.251429,12.331429,8.347841,209724900,12.598572,0.2671430000000008,0.0216635882183647,1,12.4217143,12.37188572,1,0.2671430000000008,-2.428572000000001,2.5335834742013916,2.5121512066489675,0.02143226755242411
2007-03-06,12.542857,12.615714,12.485714,12.598572,8.528685000000001,180796700,12.531428,-0.06714400000000076,-0.005329492898084065,-1,12.4544287,12.37725716,1,-0.06714400000000076,-2.4957160000000016,2.528239728894738,2.5335834742013916,-0.005343745306653602
2007-03-07,12.578571,12.71,12.492857,12.531428,8.483233,156571100,12.571428,0.03999999999999915,0.003191974609757096,1,12.4332858,12.3857143,1,0.03999999999999915,-2.4557160000000025,2.5314266199683466,2.528239728894738,0.0031868910736085887
2007-03-08,12.655714,12.674286,12.494286,12.571428,8.510311,127752800,12.567142,-0.00428599999999868,-0.00034093183367861474,-1,12.4117143,12.40028572,1,-0.00428599999999868,-2.460002000000001,2.5310856300041977,2.5314266199683466,-0.0003409899641488856
2007-03-09,12.685715,12.692857,12.485714,12.567142,8.507408,112959000,12.838572,0.27142999999999873,0.021598387286464873,1,12.395999900000001,12.41677142,0,0.0,-2.460002000000001,2.5524540771237025,2.5310856300041977,0.021368447119504808
2007-03-12,12.581429,12.855714,12.57,12.838572,8.691156,182352100,12.628572,-0.20999999999999908,-0.016356959325382846,-1,12.4154285,12.44065714,0,0.0,-2.460002000000001,2.535961865837152,2.5524540771237025,-0.01649221128655043
2007-03-13,12.772857,12.942857,12.628572,12.628572,8.548995,216972700,12.857142,0.2285699999999995,0.018099433570161336,1,12.4792857,12.46031428,1,0.2285699999999995,-2.2314320000000016,2.553899454608283,2.535961865837152,0.01793758877113083
2007-03-14,12.657143,12.857142,12.56,12.857142,8.703727,199146500,12.795714,-0.06142799999999937,-0.0047777336518488615,-1,12.5562856,12.486399979999998,1,-0.06142799999999937,-2.292860000000001,2.5491102711028857,2.553899454608283,-0.004789183505397254
2007-03-15,12.851429,12.908571,12.758572,12.795714,8.662142,139874700,12.798572,0.002857999999999805,0.00022335603937379385,1,12.5921427,12.49991426,1,0.002857999999999805,-2.290002000000001,2.549333602202013,2.5491102711028857,0.00022333109912731075
2007-03-16,12.791429,12.855714,12.76,12.798572,8.664076,142926000,13.018572,0.22000000000000064,0.017189417694411582,1,12.6518571,12.51645712,1,0.22000000000000064,-2.0700020000000006,2.5663769533460603,2.549333602202013,0.017043351144047314
2007-03-19,12.891429,13.078571,12.798572,13.018572,8.813006,178240300,13.068571,0.04999899999999968,0.003840590196835696,1,12.7205714,12.5320857,1,0.04999899999999968,-2.020003000000001,2.5702101873052134,2.5663769533460603,0.0038332339591531372
2007-03-20,13.05,13.12,13.008572,13.068571,8.846855,122229100,13.41,0.34142899999999976,0.02612596281567432,1,12.7675713,12.55045712,1,0.34142899999999976,-1.6785740000000011,2.596000697293587,2.5702101873052134,0.02579050998837351
2007-03-21,13.141429,13.428572,13.092857,13.41,9.077987,171724000,13.422857,0.01285700000000034,0.0009587621178225459,1,12.855428499999999,12.57445712,1,0.01285700000000034,-1.6657170000000008,2.596959000092572,2.596000697293587,0.0009583027989852333
2007-03-22,13.39,13.48,13.285714000000002,13.422857,9.08669,140373100,13.36,-0.06285700000000105,-0.004682833170315459,-1,12.9405714,12.578428539999999,1,-0.06285700000000105,-1.7285740000000018,2.5922651681085,2.596959000092572,-0.004693831984072361
2007-03-23,13.335714,13.438571,13.328570999999998,13.36,9.044138,112721000,13.692857,0.3328570000000006,0.02491444610778448,1,13.019857199999999,12.568485699999998,1,0.3328570000000006,-1.3957170000000012,2.616874310003372,2.5922651681085,0.024609141894872177
2007-03-26,13.427143,13.7,13.328570999999998,13.692857,9.269468,216246800,13.637143,-0.05571400000000004,-0.004068836766498039,-1,13.1052857,12.568628539999999,1,-0.05571400000000004,-1.4514310000000012,2.612797172998029,2.616874310003372,-0.004077137005343179
